SA ID	ener_dir_cd	elec_intvl_end_dttm	usg_dt	dst_shft_amt	intvl_lgth	intvl_tm_sk	uom	usgAmount	vee_sta_cd		
	D	8/29/2016 1:30	8/29/2016	-1	15	150130	KWH	0.4	G		
	D	8/29/2016 1:45	8/29/2016	-1	15	150145	KWH	0.404	G		
	D	8/29/2016 2:00	8/29/2016	-1	15	150200	KWH	0.5	G		
	D	8/29/2016 2:15	8/29/2016	-1	15	150215	KWH	0.408	G		
	D	8/29/2016 2:30	8/29/2016	-1	15	150230	KWH	0.4	G		
	D	8/29/2016 2:45	8/29/2016	-1	15	150245	KWH	0.368	G		
	D	8/29/2016 3:00	8/29/2016	-1	15	150300	KWH	0.408	G		
	D	8/29/2016 3:15	8/29/2016	-1	15	150315	KWH	0.424	G		
	D	8/29/2016 3:30	8/29/2016	-1	15	150330	KWH	0.408	G		
	D	8/29/2016 3:45	8/29/2016	-1	15	150345	KWH	0.388	G		
	D	8/29/2016 4:00	8/29/2016	-1	15	150400	KWH	0.416	G		
	D	8/29/2016 4:15	8/29/2016	-1	15	150415	KWH	0.408	G		
	D	8/29/2016 4:30	8/29/2016	-1	15	150430	KWH	0.4	G		
	D	8/29/2016 4:45	8/29/2016	-1	15	150445	KWH	0.408	G		
	D	8/29/2016 5:00	8/29/2016	-1	15	150500	KWH	0.368	G		
	D	8/29/2016 5:15	8/29/2016	-1	15	150515	KWH	0.412	G		
	D	8/29/2016 5:30	8/29/2016	-1	15	150530	KWH	0.4	G		
	D	8/29/2016 5:45	8/29/2016	-1	15	150545	KWH	0.368	G		
	D	8/29/2016 6:00	8/29/2016	-1	15	150600	KWH	0.396	G		
	D	8/29/2016 6:15	8/29/2016	-1	15	150615	KWH	0.384	G		
	D	8/29/2016 6:30	8/29/2016	-1	15	150630	KWH	0.324	G		
	D	8/29/2016 6:45	8/29/2016	-1	15	150645	KWH	0.3	G		
	D	8/29/2016 7:00	8/29/2016	-1	15	150700	KWH	0.28	G		
	D	8/29/2016 7:15	8/29/2016	-1	15	150715	KWH	0.276	G		
	D	8/29/2016 7:30	8/29/2016	-1	15	150730	KWH	1.04	G		
	D	8/29/2016 7:45	8/29/2016	-1	15	150745	KWH	1.56	G		
	D	8/29/2016 8:00	8/29/2016	-1	15	150800	KWH	1.612	G		
	D	8/29/2016 8:15	8/29/2016	-1	15	150815	KWH	1.836	G		
	D	8/29/2016 8:30	8/29/2016	-1	15	150830	KWH	1.704	G		
	D	8/29/2016 8:45	8/29/2016	-1	15	150845	KWH	1.34	G		
	D	8/29/2016 9:00	8/29/2016	-1	15	150900	KWH	1.028	G		
	D	8/29/2016 9:15	8/29/2016	-1	15	150915	KWH	1.744	G		
	D	8/29/2016 9:30	8/29/2016	-1	15	150930	KWH	1.788	G		
	D	8/29/2016 9:45	8/29/2016	-1	15	150945	KWH	1.464	G		
	D	8/29/2016 10:00	8/29/2016	-1	15	151000	KWH	2.728	G		
	D	8/29/2016 10:15	8/29/2016	-1	15	151015	KWH	4.28	G		
	D	8/29/2016 10:30	8/29/2016	-1	15	151030	KWH	1.26	G		
	D	8/29/2016 10:45	8/29/2016	-1	15	151045	KWH	1.728	G		
	D	8/29/2016 11:00	8/29/2016	-1	15	151100	KWH	2.048	G		
	D	8/29/2016 11:15	8/29/2016	-1	15	151115	KWH	2.024	G		
	D	8/29/2016 11:30	8/29/2016	-1	15	151130	KWH	1.136	G		
	D	8/29/2016 11:45	8/29/2016	-1	15	151145	KWH	1.416	G		
	D	8/29/2016 12:00	8/29/2016	-1	15	151200	KWH	1.848	G		
	D	8/29/2016 12:15	8/29/2016	-1	15	151215	KWH	1.892	G		
	D	8/29/2016 12:30	8/29/2016	-1	15	151230	KWH	3.068	G		
	D	8/29/2016 12:45	8/29/2016	-1	15	151245	KWH	3.312	G		
	D	8/29/2016 13:00	8/29/2016	-1	15	151300	KWH	2.94	G		
	D	8/29/2016 13:15	8/29/2016	-1	15	151315	KWH	3.568	G		
	D	8/29/2016 13:30	8/29/2016	-1	15	151330	KWH	4.404	G		
	D	8/29/2016 13:45	8/29/2016	-1	15	151345	KWH	3.504	G		
	D	8/29/2016 14:00	8/29/2016	-1	15	151400	KWH	3.108	G		
	D	8/29/2016 14:15	8/29/2016	-1	15	151415	KWH	2.692	G		
	D	8/29/2016 14:30	8/29/2016	-1	15	151430	KWH	3.664	G		
	D	8/29/2016 14:45	8/29/2016	-1	15	151445	KWH	3.52	G		
	D	8/29/2016 15:00	8/29/2016	-1	15	151500	KWH	3.516	G		
	D	8/29/2016 15:15	8/29/2016	-1	15	151515	KWH	3.508	G		
	D	8/29/2016 15:30	8/29/2016	-1	15	151530	KWH	3.496	G		
	D	8/29/2016 15:45	8/29/2016	-1	15	151545	KWH	3.544	G		
	D	8/29/2016 16:00	8/29/2016	-1	15	151600	KWH	3.544	G		
	D	8/29/2016 16:15	8/29/2016	-1	15	151615	KWH	3.324	G		
	D	8/29/2016 16:30	8/29/2016	-1	15	151630	KWH	1.804	G		
	D	8/29/2016 16:45	8/29/2016	-1	15	151645	KWH	1.856	G		
	D	8/29/2016 17:00	8/29/2016	-1	15	151700	KWH	1.86	G		
	D	8/29/2016 17:15	8/29/2016	-1	15	151715	KWH	1.82	G		
	D	8/29/2016 17:30	8/29/2016	-1	15	151730	KWH	1.828	G		
	D	8/29/2016 17:45	8/29/2016	-1	15	151745	KWH	1.136	G		
	D	8/29/2016 18:00	8/29/2016	-1	15	151800	KWH	0.276	G		
	D	8/29/2016 18:15	8/29/2016	-1	15	151815	KWH	0.128	G		
	D	8/29/2016 18:30	8/29/2016	-1	15	151830	KWH	0.164	G		
	D	8/29/2016 18:45	8/29/2016	-1	15	151845	KWH	0.164	G		
	D	8/29/2016 19:00	8/29/2016	-1	15	151900	KWH	0.236	G		
	D	8/29/2016 19:15	8/29/2016	-1	15	151915	KWH	0.148	G		
	D	8/29/2016 19:30	8/29/2016	-1	15	151930	KWH	0.16	G		
	D	8/29/2016 19:45	8/29/2016	-1	15	151945	KWH	0.22	G		
	D	8/29/2016 20:00	8/29/2016	-1	15	152000	KWH	0.224	G		
	D	8/29/2016 20:15	8/29/2016	-1	15	152015	KWH	0.244	G		
	D	8/29/2016 20:30	8/29/2016	-1	15	152030	KWH	0.256	G		
	D	8/29/2016 20:45	8/29/2016	-1	15	152045	KWH	0.256	G		
	D	8/29/2016 21:00	8/29/2016	-1	15	152100	KWH	0.212	G		
	D	8/29/2016 21:15	8/29/2016	-1	15	152115	KWH	0.244	G		
	D	8/29/2016 21:30	8/29/2016	-1	15	152130	KWH	0.256	G		
	D	8/29/2016 21:45	8/29/2016	-1	15	152145	KWH	0.252	G		
	D	8/29/2016 22:00	8/29/2016	-1	15	152200	KWH	0.208	G		
	D	8/29/2016 22:15	8/29/2016	-1	15	152215	KWH	0.252	G		
	D	8/29/2016 22:30	8/29/2016	-1	15	152230	KWH	0.268	G		
	D	8/29/2016 22:45	8/29/2016	-1	15	152245	KWH	0.264	G		
	D	8/29/2016 23:00	8/29/2016	-1	15	152300	KWH	0.22	G		
	D	8/29/2016 23:15	8/29/2016	-1	15	152315	KWH	0.252	G		
	D	8/29/2016 23:30	8/29/2016	-1	15	152330	KWH	0.268	G		
	D	8/29/2016 23:45	8/29/2016	-1	15	152345	KWH	0.256	G		
	D	8/30/2016 0:00	8/29/2016	-1	15	150000	KWH	0.228	G		
	D	8/30/2016 0:15	8/30/2016	-1	15	150015	KWH	0.312	G		
	D	8/30/2016 0:30	8/30/2016	-1	15	150030	KWH	0.216	G		
	D	8/30/2016 0:45	8/30/2016	-1	15	150045	KWH	0.264	G		
	D	8/30/2016 1:00	8/30/2016	-1	15	150100	KWH	0.264	G		
	D	8/30/2016 1:15	8/30/2016	-1	15	150115	KWH	0.264	G		
	D	8/30/2016 1:30	8/30/2016	-1	15	150130	KWH	0.264	G		
	D	8/30/2016 1:45	8/30/2016	-1	15	150145	KWH	0.252	G		
	D	8/30/2016 2:00	8/30/2016	-1	15	150200	KWH	0.224	G		
	D	8/30/2016 2:15	8/30/2016	-1	15	150215	KWH	0.344	G		
	D	8/30/2016 2:30	8/30/2016	-1	15	150230	KWH	0.284	G		
	D	8/30/2016 2:45	8/30/2016	-1	15	150245	KWH	0.216	G		
	D	8/30/2016 3:00	8/30/2016	-1	15	150300	KWH	0.216	G		
	D	8/30/2016 3:15	8/30/2016	-1	15	150315	KWH	0.24	G		
	D	8/30/2016 3:30	8/30/2016	-1	15	150330	KWH	0.244	G		
	D	8/30/2016 3:45	8/30/2016	-1	15	150345	KWH	0.228	G		
	D	8/30/2016 4:00	8/30/2016	-1	15	150400	KWH	0.268	G		
	D	8/30/2016 4:15	8/30/2016	-1	15	150415	KWH	0.26	G		
	D	8/30/2016 4:30	8/30/2016	-1	15	150430	KWH	0.22	G		
	D	8/30/2016 4:45	8/30/2016	-1	15	150445	KWH	0.26	G		
	D	8/30/2016 5:00	8/30/2016	-1	15	150500	KWH	0.26	G		
	D	8/30/2016 5:15	8/30/2016	-1	15	150515	KWH	0.22	G		
	D	8/30/2016 5:30	8/30/2016	-1	15	150530	KWH	0.264	G		
	D	8/30/2016 5:45	8/30/2016	-1	15	150545	KWH	0.248	G		
	D	8/30/2016 6:00	8/30/2016	-1	15	150600	KWH	0.228	G		
	D	8/30/2016 6:15	8/30/2016	-1	15	150615	KWH	0.252	G		
	D	8/30/2016 6:30	8/30/2016	-1	15	150630	KWH	0.204	G		
	D	8/30/2016 6:45	8/30/2016	-1	15	150645	KWH	0.128	G		
	D	8/30/2016 7:00	8/30/2016	-1	15	150700	KWH	0.148	G		
	D	8/30/2016 7:15	8/30/2016	-1	15	150715	KWH	0.336	G		
	D	8/30/2016 7:30	8/30/2016	-1	15	150730	KWH	0.412	G		
	D	8/30/2016 7:45	8/30/2016	-1	15	150745	KWH	0.52	G		
	D	8/30/2016 8:00	8/30/2016	-1	15	150800	KWH	0.608	G		
	D	8/30/2016 8:15	8/30/2016	-1	15	150815	KWH	0.532	G		
	D	8/30/2016 8:30	8/30/2016	-1	15	150830	KWH	0.508	G		
	D	8/30/2016 8:45	8/30/2016	-1	15	150845	KWH	0.44	G		
	D	8/30/2016 9:00	8/30/2016	-1	15	150900	KWH	0.48	G		
	D	8/30/2016 9:15	8/30/2016	-1	15	150915	KWH	0.508	G		
	D	8/30/2016 9:30	8/30/2016	-1	15	150930	KWH	0.516	G		
	D	8/30/2016 9:45	8/30/2016	-1	15	150945	KWH	0.552	G		
	D	8/30/2016 10:00	8/30/2016	-1	15	151000	KWH	1.504	G		
	D	8/30/2016 10:15	8/30/2016	-1	15	151015	KWH	0.968	G		
	D	8/30/2016 10:30	8/30/2016	-1	15	151030	KWH	2.024	G		
	D	8/30/2016 10:45	8/30/2016	-1	15	151045	KWH	1.852	G		
	D	8/30/2016 11:00	8/30/2016	-1	15	151100	KWH	2.42	G		
	D	8/30/2016 11:15	8/30/2016	-1	15	151115	KWH	3.272	G		
	D	8/30/2016 11:30	8/30/2016	-1	15	151130	KWH	4.168	G		
	D	8/30/2016 11:45	8/30/2016	-1	15	151145	KWH	3.204	G		
	D	8/30/2016 12:00	8/30/2016	-1	15	151200	KWH	2.416	G		
	D	8/30/2016 12:15	8/30/2016	-1	15	151215	KWH	1.884	G		
	D	8/30/2016 12:30	8/30/2016	-1	15	151230	KWH	1.796	G		
	D	8/30/2016 12:45	8/30/2016	-1	15	151245	KWH	1.816	G		
	D	8/30/2016 13:00	8/30/2016	-1	15	151300	KWH	1.9	G		
	D	8/30/2016 13:15	8/30/2016	-1	15	151315	KWH	2.032	G		
	D	8/30/2016 13:30	8/30/2016	-1	15	151330	KWH	2.044	G		
	D	8/30/2016 13:45	8/30/2016	-1	15	151345	KWH	2.072	G		
	D	8/30/2016 14:00	8/30/2016	-1	15	151400	KWH	1.98	G		
	D	8/30/2016 14:15	8/30/2016	-1	15	151415	KWH	1.996	G		
	D	8/30/2016 14:30	8/30/2016	-1	15	151430	KWH	2.028	G		
	D	8/30/2016 14:45	8/30/2016	-1	15	151445	KWH	2.044	G		
	D	8/30/2016 15:00	8/30/2016	-1	15	151500	KWH	2.488	G		
	D	8/30/2016 15:15	8/30/2016	-1	15	151515	KWH	3.52	G		
	D	8/30/2016 15:30	8/30/2016	-1	15	151530	KWH	3.26	G		
	D	8/30/2016 15:45	8/30/2016	-1	15	151545	KWH	2.008	G		
	D	8/30/2016 16:00	8/30/2016	-1	15	151600	KWH	3.084	G		
	D	8/30/2016 16:15	8/30/2016	-1	15	151615	KWH	1.788	G		
	D	8/30/2016 16:30	8/30/2016	-1	15	151630	KWH	1.304	G		
	D	8/30/2016 16:45	8/30/2016	-1	15	151645	KWH	1.252	G		
	D	8/30/2016 17:00	8/30/2016	-1	15	151700	KWH	1.376	G		
	D	8/30/2016 17:15	8/30/2016	-1	15	151715	KWH	1.476	G		
	D	8/30/2016 17:30	8/30/2016	-1	15	151730	KWH	1.804	G		
	D	8/30/2016 17:45	8/30/2016	-1	15	151745	KWH	1.772	G		
	D	8/30/2016 18:00	8/30/2016	-1	15	151800	KWH	1.352	G		
	D	8/30/2016 18:15	8/30/2016	-1	15	151815	KWH	0.16	G		
	D	8/30/2016 18:30	8/30/2016	-1	15	151830	KWH	0.148	G		
	D	8/30/2016 18:45	8/30/2016	-1	15	151845	KWH	0.124	G		
	D	8/30/2016 19:00	8/30/2016	-1	15	151900	KWH	0.164	G		
	D	8/30/2016 19:15	8/30/2016	-1	15	151915	KWH	0.268	G		
	D	8/30/2016 19:30	8/30/2016	-1	15	151930	KWH	0.136	G		
	D	8/30/2016 19:45	8/30/2016	-1	15	151945	KWH	0.216	G		
	D	8/30/2016 20:00	8/30/2016	-1	15	152000	KWH	0.252	G		
	D	8/30/2016 20:15	8/30/2016	-1	15	152015	KWH	0.256	G		
	D	8/30/2016 20:30	8/30/2016	-1	15	152030	KWH	0.2	G		
	D	8/30/2016 20:45	8/30/2016	-1	15	152045	KWH	0.26	G		
	D	8/30/2016 21:00	8/30/2016	-1	15	152100	KWH	0.252	G		
	D	8/30/2016 21:15	8/30/2016	-1	15	152115	KWH	0.368	G		
	D	8/30/2016 21:30	8/30/2016	-1	15	152130	KWH	0.236	G		
	D	8/30/2016 21:45	8/30/2016	-1	15	152145	KWH	0.26	G		
	D	8/30/2016 22:00	8/30/2016	-1	15	152200	KWH	0.256	G		
	D	8/30/2016 22:15	8/30/2016	-1	15	152215	KWH	0.252	G		
	D	8/30/2016 22:30	8/30/2016	-1	15	152230	KWH	0.256	G		
	D	8/30/2016 22:45	8/30/2016	-1	15	152245	KWH	0.356	G		
	D	8/30/2016 23:00	8/30/2016	-1	15	152300	KWH	0.228	G		
	D	8/30/2016 23:15	8/30/2016	-1	15	152315	KWH	0.26	G		
	D	8/30/2016 23:30	8/30/2016	-1	15	152330	KWH	0.252	G		
	D	8/30/2016 23:45	8/30/2016	-1	15	152345	KWH	0.26	G		
	D	8/31/2016 0:00	8/30/2016	-1	15	150000	KWH	0.316	G		
	D	8/31/2016 0:15	8/31/2016	-1	15	150015	KWH	0.26	G		
	D	8/31/2016 0:30	8/31/2016	-1	15	150030	KWH	0.26	G		
	D	8/31/2016 0:45	8/31/2016	-1	15	150045	KWH	0.26	G		
	D	8/31/2016 1:00	8/31/2016	-1	15	150100	KWH	0.26	G		
	D	8/31/2016 1:15	8/31/2016	-1	15	150115	KWH	0.304	G		
	D	8/31/2016 1:30	8/31/2016	-1	15	150130	KWH	0.264	G		
	D	8/31/2016 1:45	8/31/2016	-1	15	150145	KWH	0.224	G		
	D	8/31/2016 2:00	8/31/2016	-1	15	150200	KWH	0.32	G		
	D	8/31/2016 2:15	8/31/2016	-1	15	150215	KWH	0.248	G		
	D	8/31/2016 2:30	8/31/2016	-1	15	150230	KWH	0.244	G		
	D	8/31/2016 2:45	8/31/2016	-1	15	150245	KWH	0.276	G		
	D	8/31/2016 3:00	8/31/2016	-1	15	150300	KWH	0.284	G		
	D	8/31/2016 3:15	8/31/2016	-1	15	150315	KWH	0.264	G		
	D	8/31/2016 3:30	8/31/2016	-1	15	150330	KWH	0.248	G		
	D	8/31/2016 3:45	8/31/2016	-1	15	150345	KWH	0.332	G		
	D	8/31/2016 4:00	8/31/2016	-1	15	150400	KWH	0.264	G		
	D	8/31/2016 4:15	8/31/2016	-1	15	150415	KWH	0.244	G		
	D	8/31/2016 4:30	8/31/2016	-1	15	150430	KWH	0.34	G		
	D	8/31/2016 4:45	8/31/2016	-1	15	150445	KWH	0.264	G		
	D	8/31/2016 5:00	8/31/2016	-1	15	150500	KWH	0.24	G		
	D	8/31/2016 5:15	8/31/2016	-1	15	150515	KWH	0.344	G		
	D	8/31/2016 5:30	8/31/2016	-1	15	150530	KWH	0.264	G		
	D	8/31/2016 5:45	8/31/2016	-1	15	150545	KWH	0.232	G		
	D	8/31/2016 6:00	8/31/2016	-1	15	150600	KWH	0.336	G		
	D	8/31/2016 6:15	8/31/2016	-1	15	150615	KWH	0.248	G		
	D	8/31/2016 6:30	8/31/2016	-1	15	150630	KWH	0.192	G		
	D	8/31/2016 6:45	8/31/2016	-1	15	150645	KWH	0.268	G		
	D	8/31/2016 7:00	8/31/2016	-1	15	150700	KWH	0.54	G		
	D	8/31/2016 7:15	8/31/2016	-1	15	150715	KWH	1.6	G		
	D	8/31/2016 7:30	8/31/2016	-1	15	150730	KWH	1.176	G		
	D	8/31/2016 7:45	8/31/2016	-1	15	150745	KWH	1.476	G		
	D	8/31/2016 8:00	8/31/2016	-1	15	150800	KWH	0.868	G		
	D	8/31/2016 8:15	8/31/2016	-1	15	150815	KWH	1.144	G		
	D	8/31/2016 8:30	8/31/2016	-1	15	150830	KWH	1.196	G		
	D	8/31/2016 8:45	8/31/2016	-1	15	150845	KWH	0.588	G		
	D	8/31/2016 9:00	8/31/2016	-1	15	150900	KWH	0.904	G		
	D	8/31/2016 9:15	8/31/2016	-1	15	150915	KWH	1.028	G		
	D	8/31/2016 9:30	8/31/2016	-1	15	150930	KWH	2.132	G		
	D	8/31/2016 9:45	8/31/2016	-1	15	150945	KWH	1.296	G		
	D	8/31/2016 10:00	8/31/2016	-1	15	151000	KWH	2.6	G		
	D	8/31/2016 10:15	8/31/2016	-1	15	151015	KWH	1.56	G		
	D	8/31/2016 10:30	8/31/2016	-1	15	151030	KWH	1.892	G		
	D	8/31/2016 10:45	8/31/2016	-1	15	151045	KWH	2.632	G		
	D	8/31/2016 11:00	8/31/2016	-1	15	151100	KWH	2.664	G		
	D	8/31/2016 11:15	8/31/2016	-1	15	151115	KWH	1.732	G		
	D	8/31/2016 11:30	8/31/2016	-1	15	151130	KWH	1.86	G		
	D	8/31/2016 11:45	8/31/2016	-1	15	151145	KWH	3.392	G		
	D	8/31/2016 12:00	8/31/2016	-1	15	151200	KWH	0.864	G		
	D	8/31/2016 12:15	8/31/2016	-1	15	151215	KWH	0.7	G		
	D	8/31/2016 12:30	8/31/2016	-1	15	151230	KWH	1.836	G		
	D	8/31/2016 12:45	8/31/2016	-1	15	151245	KWH	0.724	G		
	D	8/31/2016 13:00	8/31/2016	-1	15	151300	KWH	0.464	G		
	D	8/31/2016 13:15	8/31/2016	-1	15	151315	KWH	2.016	G		
	D	8/31/2016 13:30	8/31/2016	-1	15	151330	KWH	0.908	G		
	D	8/31/2016 13:45	8/31/2016	-1	15	151345	KWH	1.384	G		
	D	8/31/2016 14:00	8/31/2016	-1	15	151400	KWH	1.98	G		
	D	8/31/2016 14:15	8/31/2016	-1	15	151415	KWH	0.788	G		
	D	8/31/2016 14:30	8/31/2016	-1	15	151430	KWH	1.152	G		
	D	8/31/2016 14:45	8/31/2016	-1	15	151445	KWH	1.992	G		
	D	8/31/2016 15:00	8/31/2016	-1	15	151500	KWH	1.244	G		
	D	8/31/2016 15:15	8/31/2016	-1	15	151515	KWH	0.524	G		
	D	8/31/2016 15:30	8/31/2016	-1	15	151530	KWH	0.932	G		
	D	8/31/2016 15:45	8/31/2016	-1	15	151545	KWH	0.988	G		
	D	8/31/2016 16:00	8/31/2016	-1	15	151600	KWH	0.624	G		
	D	8/31/2016 16:15	8/31/2016	-1	15	151615	KWH	0.6	G		
	D	8/31/2016 16:30	8/31/2016	-1	15	151630	KWH	0.632	G		
	D	8/31/2016 16:45	8/31/2016	-1	15	151645	KWH	1.688	G		
	D	8/31/2016 17:00	8/31/2016	-1	15	151700	KWH	1.828	G		
	D	8/31/2016 17:15	8/31/2016	-1	15	151715	KWH	1.84	G		
	D	8/31/2016 17:30	8/31/2016	-1	15	151730	KWH	1.684	G		
	D	8/31/2016 17:45	8/31/2016	-1	15	151745	KWH	1.632	G		
	D	8/31/2016 18:00	8/31/2016	-1	15	151800	KWH	0.336	G		
	D	8/31/2016 18:15	8/31/2016	-1	15	151815	KWH	0.16	G		
	D	8/31/2016 18:30	8/31/2016	-1	15	151830	KWH	0.124	G		
	D	8/31/2016 18:45	8/31/2016	-1	15	151845	KWH	0.208	G		
	D	8/31/2016 19:00	8/31/2016	-1	15	151900	KWH	0.136	G		
	D	8/31/2016 19:15	8/31/2016	-1	15	151915	KWH	0.168	G		
	D	8/31/2016 19:30	8/31/2016	-1	15	151930	KWH	0.18	G		
	D	8/31/2016 19:45	8/31/2016	-1	15	151945	KWH	0.236	G		
	D	8/31/2016 20:00	8/31/2016	-1	15	152000	KWH	0.252	G		
	D	8/31/2016 20:15	8/31/2016	-1	15	152015	KWH	0.26	G		
	D	8/31/2016 20:30	8/31/2016	-1	15	152030	KWH	0.224	G		
	D	8/31/2016 20:45	8/31/2016	-1	15	152045	KWH	0.26	G		
	D	8/31/2016 21:00	8/31/2016	-1	15	152100	KWH	0.252	G		
	D	8/31/2016 21:15	8/31/2016	-1	15	152115	KWH	0.256	G		
	D	8/31/2016 21:30	8/31/2016	-1	15	152130	KWH	0.212	G		
	D	8/31/2016 21:45	8/31/2016	-1	15	152145	KWH	0.252	G		
	D	8/31/2016 22:00	8/31/2016	-1	15	152200	KWH	0.248	G		
	D	8/31/2016 22:15	8/31/2016	-1	15	152215	KWH	0.252	G		
	D	8/31/2016 22:30	8/31/2016	-1	15	152230	KWH	0.276	G		
	D	8/31/2016 22:45	8/31/2016	-1	15	152245	KWH	0.316	G		
	D	8/31/2016 23:00	8/31/2016	-1	15	152300	KWH	0.268	G		
	D	8/31/2016 23:15	8/31/2016	-1	15	152315	KWH	0.264	G		
	D	8/31/2016 23:30	8/31/2016	-1	15	152330	KWH	0.212	G		
	D	8/31/2016 23:45	8/31/2016	-1	15	152345	KWH	0.264	G		
	D	9/1/2016 0:00	8/31/2016	-1	15	150000	KWH	0.268	G		
	D	9/1/2016 0:15	9/1/2016	-1	15	150015	KWH	0.244	G		
	D	9/1/2016 0:30	9/1/2016	-1	15	150030	KWH	0.24	G		
	D	9/1/2016 0:45	9/1/2016	-1	15	150045	KWH	0.26	G		
	D	9/1/2016 1:00	9/1/2016	-1	15	150100	KWH	0.264	G		
	D	9/1/2016 1:15	9/1/2016	-1	15	150115	KWH	0.216	G		
	D	9/1/2016 1:30	9/1/2016	-1	15	150130	KWH	0.252	G		
	D	9/1/2016 1:45	9/1/2016	-1	15	150145	KWH	0.26	G		
	D	9/1/2016 2:00	9/1/2016	-1	15	150200	KWH	0.248	G		
	D	9/1/2016 2:15	9/1/2016	-1	15	150215	KWH	0.228	G		
	D	9/1/2016 2:30	9/1/2016	-1	15	150230	KWH	0.26	G		
	D	9/1/2016 2:45	9/1/2016	-1	15	150245	KWH	0.252	G		
	D	9/1/2016 3:00	9/1/2016	-1	15	150300	KWH	0.232	G		
	D	9/1/2016 3:15	9/1/2016	-1	15	150315	KWH	0.264	G		
	D	9/1/2016 3:30	9/1/2016	-1	15	150330	KWH	0.248	G		
	D	9/1/2016 3:45	9/1/2016	-1	15	150345	KWH	0.232	G		
	D	9/1/2016 4:00	9/1/2016	-1	15	150400	KWH	0.264	G		
	D	9/1/2016 4:15	9/1/2016	-1	15	150415	KWH	0.24	G		
	D	9/1/2016 4:30	9/1/2016	-1	15	150430	KWH	0.236	G		
	D	9/1/2016 4:45	9/1/2016	-1	15	150445	KWH	0.244	G		
	D	9/1/2016 5:00	9/1/2016	-1	15	150500	KWH	0.384	G		
	D	9/1/2016 5:15	9/1/2016	-1	15	150515	KWH	0.24	G		
	D	9/1/2016 5:30	9/1/2016	-1	15	150530	KWH	0.252	G		
	D	9/1/2016 5:45	9/1/2016	-1	15	150545	KWH	0.244	G		
	D	9/1/2016 6:00	9/1/2016	-1	15	150600	KWH	0.268	G		
	D	9/1/2016 6:15	9/1/2016	-1	15	150615	KWH	0.26	G		
	D	9/1/2016 6:30	9/1/2016	-1	15	150630	KWH	0.2	G		
	D	9/1/2016 6:45	9/1/2016	-1	15	150645	KWH	0.164	G		
	D	9/1/2016 7:00	9/1/2016	-1	15	150700	KWH	0.224	G		
	D	9/1/2016 7:15	9/1/2016	-1	15	150715	KWH	0.396	G		
	D	9/1/2016 7:30	9/1/2016	-1	15	150730	KWH	0.452	G		
	D	9/1/2016 7:45	9/1/2016	-1	15	150745	KWH	0.516	G		
	D	9/1/2016 8:00	9/1/2016	-1	15	150800	KWH	0.488	G		
	D	9/1/2016 8:15	9/1/2016	-1	15	150815	KWH	0.528	G		
	D	9/1/2016 8:30	9/1/2016	-1	15	150830	KWH	0.52	G		
	D	9/1/2016 8:45	9/1/2016	-1	15	150845	KWH	0.464	G		
	D	9/1/2016 9:00	9/1/2016	-1	15	150900	KWH	0.476	G		
	D	9/1/2016 9:15	9/1/2016	-1	15	150915	KWH	1.568	G		
	D	9/1/2016 9:30	9/1/2016	-1	15	150930	KWH	2.388	G		
	D	9/1/2016 9:45	9/1/2016	-1	15	150945	KWH	3.092	G		
	D	9/1/2016 10:00	9/1/2016	-1	15	151000	KWH	3.092	G		
	D	9/1/2016 10:15	9/1/2016	-1	15	151015	KWH	2.572	G		
	D	9/1/2016 10:30	9/1/2016	-1	15	151030	KWH	2.732	G		
	D	9/1/2016 10:45	9/1/2016	-1	15	151045	KWH	2.04	G		
	D	9/1/2016 11:00	9/1/2016	-1	15	151100	KWH	2.304	G		
	D	9/1/2016 11:15	9/1/2016	-1	15	151115	KWH	1.696	G		
	D	9/1/2016 11:30	9/1/2016	-1	15	151130	KWH	2.28	G		
	D	9/1/2016 11:45	9/1/2016	-1	15	151145	KWH	1.948	G		
	D	9/1/2016 12:00	9/1/2016	-1	15	151200	KWH	2.732	G		
	D	9/1/2016 12:15	9/1/2016	-1	15	151215	KWH	1.236	G		
	D	9/1/2016 12:30	9/1/2016	-1	15	151230	KWH	2.48	G		
	D	9/1/2016 12:45	9/1/2016	-1	15	151245	KWH	2.252	G		
	D	9/1/2016 13:00	9/1/2016	-1	15	151300	KWH	1.964	G		
	D	9/1/2016 13:15	9/1/2016	-1	15	151315	KWH	4.392	G		
	D	9/1/2016 13:30	9/1/2016	-1	15	151330	KWH	4.08	G		
	D	9/1/2016 13:45	9/1/2016	-1	15	151345	KWH	4.048	G		
	D	9/1/2016 14:00	9/1/2016	-1	15	151400	KWH	3.368	G		
	D	9/1/2016 14:15	9/1/2016	-1	15	151415	KWH	4.34	G		
	D	9/1/2016 14:30	9/1/2016	-1	15	151430	KWH	3.48	G		
	D	9/1/2016 14:45	9/1/2016	-1	15	151445	KWH	3.5	G		
	D	9/1/2016 15:00	9/1/2016	-1	15	151500	KWH	3.724	G		
	D	9/1/2016 15:15	9/1/2016	-1	15	151515	KWH	2.188	G		
	D	9/1/2016 15:30	9/1/2016	-1	15	151530	KWH	1.836	G		
	D	9/1/2016 15:45	9/1/2016	-1	15	151545	KWH	2	G		
	D	9/1/2016 16:00	9/1/2016	-1	15	151600	KWH	1.78	G		
	D	9/1/2016 16:15	9/1/2016	-1	15	151615	KWH	1.344	G		
